,year,month,ID,date_of_placement,justification,length,num_points,in_place_Sim
5139,2014,4,8005054714,22,0,120,1,1
5140,2014,4,8005207814,4,0,240,1,1
5141,2014,4,8005095514,2,0,120,1,1
5142,2014,4,8005085014,23,0,320,1,1
5143,2014,4,8005098414,2,0,240,1,1
5144,2014,4,8005100914,2,0,120,1,1
5145,2014,4,8005209014,4,0,240,1,1
5146,2014,4,8005102114,2,0,120,1,1
5147,2014,4,8005210914,4,0,120,1,1
5148,2014,4,8005105014,2,0,120,1,1
5149,2014,4,8005211514,4,0,120,1,1
5150,2014,4,8005106714,2,0,240,1,1
5151,2014,4,8005111014,2,0,240,1,1
5152,2014,4,8005113314,2,0,240,1,1
5153,2014,4,8005115614,2,0,240,1,1
5154,2014,4,8005213814,4,0,120,1,1
5155,2014,4,8005117914,2,0,240,1,1
5156,2014,4,8005215014,4,0,240,1,1
5157,2014,4,8005218014,4,0,120,1,1
5158,2014,4,8005220414,4,0,120,1,1
5159,2014,4,8005119114,2,0,200,1,1
5160,2014,4,8005121614,2,0,120,1,1
5161,2014,4,8005123914,2,0,120,1,1
5162,2014,4,8005125114,2,0,120,1,1
5163,2014,4,8005126814,2,0,360,1,1
5164,2014,4,8005128014,3,0,240,1,1
5165,2014,4,8005131114,3,0,120,1,1
5166,2014,4,8005132814,3,0,200,1,1
5167,2014,4,8005134014,3,0,600,1,1
5168,2014,4,8005136314,3,0,120,1,1
5169,2014,4,8005137014,3,0,240,1,1
5170,2014,4,8005140014,2,0,120,1,1
5171,2014,4,8005141714,2,0,240,1,1
5172,2014,4,8005144614,2,0,120,1,1
5173,2014,4,8005149814,3,0,360,1,1
5174,2014,4,8005152914,3,0,360,1,1
5175,2014,4,8005154114,3,0,160,1,1
5176,2014,4,8005156414,3,0,320,1,1
5177,2014,4,8005159314,3,0,120,1,1
5178,2014,4,8005164714,3,0,240,1,1
5179,2014,4,8005166014,3,0,240,1,1
5180,2014,4,8005168214,3,0,360,1,1
5181,2014,4,8005172014,3,0,240,1,1
5182,2014,4,8005174214,4,0,120,1,1
5183,2014,4,8005176514,4,0,240,1,1
5184,2014,4,8005179414,4,0,240,1,1
5185,2014,4,8005180214,4,0,240,1,1
5186,2014,4,8005181914,4,0,240,1,1
5187,2014,4,8005183114,4,0,240,1,1
5188,2014,4,8005184814,4,0,480,1,1
5189,2014,4,8005185414,4,0,120,1,1
5190,2014,4,8005191414,4,0,240,1,1
5191,2014,4,8005271814,7,0,120,1,1
5192,2014,4,8005273014,7,0,240,1,1
5193,2014,4,8005274714,7,0,120,1,1
5194,2014,4,8005276014,7,0,240,1,1
5195,2014,4,8005279914,7,0,120,1,1
5196,2014,4,8005283614,7,0,360,1,1
5197,2014,4,8005286514,7,0,480,1,1
5198,2014,4,8005287114,7,0,120,1,1
5199,2014,4,8005289414,7,0,240,1,1
5200,2014,4,8005291914,7,0,240,1,1
5201,2014,4,8005365214,3,0,120,1,1
5202,2014,4,8005294814,7,0,240,1,1
5203,2014,4,8005296014,7,0,240,1,1
5204,2014,4,8005298314,7,0,120,1,1
5205,2014,4,8005305014,7,0,120,1,1
5206,2014,4,8005307214,7,0,120,1,1
5207,2014,4,8005308914,7,0,120,1,1
5208,2014,4,8005543814,8,0,120,1,1
5209,2014,4,8005545014,8,0,120,1,1
5210,2014,4,8005547314,8,0,240,1,1
5211,2014,4,8005549614,8,0,480,1,1
5212,2014,4,8005550414,8,0,240,1,1
5213,2014,4,8005551014,8,0,120,1,1
5214,2014,4,8005554014,8,0,200,1,1
5215,2014,4,8005556214,8,0,240,1,1
5216,2014,4,8005558514,8,0,320,1,1
5217,2014,4,8005559114,8,0,120,1,1
5218,2014,4,8005561614,8,0,120,1,1
5219,2014,4,8005562214,8,0,240,1,1
5220,2014,4,8005567414,8,0,240,1,1
5221,2014,4,8005569714,8,0,120,1,1
5222,2014,4,8005571114,8,0,120,1,1
5223,2014,4,8005574014,14,0,120,1,1
5224,2014,4,8005575714,9,0,120,1,1
5225,2014,4,8005576314,9,0,240,1,1
5226,2014,4,8005578614,9,0,240,1,1
5227,2014,4,8005579214,9,0,240,1,1
5228,2014,4,8005580014,9,0,240,1,1
5229,2014,4,8005583014,9,0,120,1,1
5230,2014,4,8005584614,9,0,240,1,1
5231,2014,4,8005585214,9,0,120,1,1
5232,2014,4,8005586914,9,0,120,1,1
5233,2014,4,8005587514,9,0,360,1,1
5234,2014,4,8005588114,12,0,160,1,1
5235,2014,4,8005589814,12,0,320,1,1
5236,2014,4,8005591214,12,0,320,1,1
5237,2014,4,8005592914,12,0,480,1,1
5238,2014,4,8005593514,12,0,160,1,1
5239,2014,4,8005595814,12,0,320,1,1
5240,2014,4,8005596414,12,0,160,1,1
5241,2014,4,8005597014,12,0,160,1,1
5242,2014,4,8005599314,12,0,160,1,1
5243,2014,4,8005600114,12,0,160,1,1
5244,2014,4,8005601814,12,0,160,1,1
5245,2014,4,8005602414,12,0,160,1,1
5246,2014,4,8005603014,12,0,160,1,1
5247,2014,4,8005605314,12,0,160,1,1
5248,2014,4,8005607614,12,0,160,1,1
5249,2014,4,8005609914,12,0,160,1,1
5250,2014,4,8005610714,12,0,160,1,1
5251,2014,4,8005612014,12,0,320,1,1
5252,2014,4,8005613614,12,0,160,1,1
5253,2014,4,8005614214,12,0,320,1,1
5254,2014,4,8005617114,12,0,160,1,1
5255,2014,4,8005618814,12,0,320,1,1
5256,2014,4,8005619414,12,0,320,1,1
5257,2014,4,8005621914,12,0,320,1,1
5258,2014,4,8005622514,12,0,160,1,1
5259,2014,4,8005623114,12,0,160,1,1
5260,2014,4,8005624814,12,0,160,1,1
5261,2014,4,8005625414,12,0,160,1,1
5262,2014,4,8005626014,12,0,160,1,1
5263,2014,4,8005627714,12,0,160,1,1
5264,2014,4,8005629014,12,0,160,1,1
5265,2014,4,8005630814,12,0,160,1,1
5266,2014,4,8005632014,12,0,160,1,1
5267,2014,4,8005638914,12,0,160,1,1
5268,2014,4,8005639514,12,0,160,1,1
5269,2014,4,8005641014,12,0,160,1,1
5270,2014,4,8005643214,12,0,160,1,1
5271,2014,4,8005644914,12,0,160,1,1
5272,2014,4,8005645514,12,0,160,1,1
5273,2014,4,8005647814,12,0,320,1,1
5274,2014,4,8005648414,12,0,320,1,1
5275,2014,4,8005649014,12,0,160,1,1
5276,2014,4,8005651514,12,0,160,1,1
5277,2014,4,8005653814,12,0,160,1,1
5278,2014,4,8005655014,12,0,160,1,1
5279,2014,4,8005656714,12,0,160,1,1
5280,2014,4,8005657314,12,0,160,1,1
5281,2014,4,8005683414,25,0,160,1,1
5282,2014,4,8005708714,12,0,160,1,1
5283,2014,4,8005710114,12,0,160,1,1
5284,2014,4,8005711814,12,0,160,1,1
5285,2014,4,8005712414,12,0,160,1,1
5286,2014,4,8005713014,12,0,160,1,1
5287,2014,4,8005714714,12,0,160,1,1
5288,2014,4,8005717614,12,0,160,1,1
5289,2014,4,8005721314,12,0,160,1,1
5290,2014,4,8005722014,12,0,160,1,1
5291,2014,4,8005723614,12,0,160,1,1
5292,2014,4,8005725914,12,0,160,1,1
5293,2014,4,8005726514,12,0,160,1,1
5294,2014,4,8005727114,12,0,160,1,1
5295,2014,4,8005728814,12,0,320,1,1
5296,2014,4,8005729414,12,0,160,1,1
5297,2014,4,8005730214,12,0,160,1,1
5298,2014,4,8005731914,12,0,160,1,1
5299,2014,4,8005734814,12,0,160,1,1
5300,2014,4,8005736014,12,0,160,1,1
5301,2014,4,8005742014,12,0,160,1,1
5302,2014,4,8005743714,12,0,160,1,1
5303,2014,4,8005744314,12,0,320,1,1
5304,2014,4,8005750314,12,0,480,1,1
5305,2014,4,8005753214,12,0,160,1,1
5306,2014,4,8005759014,12,0,320,1,1
5307,2014,4,8005761514,12,0,320,1,1
5308,2014,4,8005762114,12,0,160,1,1
5309,2014,4,8005763814,12,0,160,1,1
5310,2014,4,8005766714,12,0,320,1,1
5311,2014,4,8005767314,12,0,480,1,1
5312,2014,4,8005769614,12,0,320,1,1
5313,2014,4,8005771014,12,0,320,1,1
5314,2014,4,8005773314,12,0,160,1,1
5315,2014,4,8005774014,12,0,160,1,1
5316,2014,3,8003066814,11,0,160,1,1
5317,2014,4,8005835914,22,0,120,1,1
5318,2014,3,8003689514,25,0,160,1,1
5319,2014,3,8003601014,14,0,320,1,1
5320,2014,4,8005845414,15,0,320,1,1
5321,2014,4,8005847714,15,0,160,1,1
5322,2014,4,8005849014,15,0,320,1,1
5323,2014,4,8005851414,15,0,240,1,1
5324,2014,4,8005852014,15,0,320,1,1
5325,2014,4,8005855014,15,0,160,1,1
5326,2014,4,8005856614,15,0,160,1,1
5327,2014,4,8005858914,15,0,160,1,1
5328,2014,4,8005756114,12,0,120,1,1
5329,2014,4,8005865514,15,0,280,1,1
5330,2014,4,8005868414,15,0,480,1,1
5331,2014,4,8005871514,15,0,120,1,1
5332,2014,4,8005872114,15,0,280,1,1
5333,2014,4,8005873814,15,0,160,1,1
5334,2014,4,8005874414,15,0,320,2,1
5335,2014,4,8005875014,15,0,160,1,1
5336,2014,4,8005876714,15,0,480,1,1
5337,2014,4,8005879614,16,0,480,1,1
5338,2014,4,8005881014,16,0,360,1,1
5339,2014,4,8005882714,16,0,480,1,1
5340,2014,4,8005883314,16,0,120,1,1
5341,2014,4,8005884014,16,0,120,1,1
5342,2014,4,8005885614,16,0,120,1,1
5343,2014,4,8005886214,16,0,120,1,1
5344,2014,4,8005888514,16,0,120,1,1
5345,2014,4,8005891614,16,0,240,1,1
5346,2014,4,8005894514,16,0,240,1,1
5347,2014,4,8005895114,16,0,120,1,1
5348,2013,7,8009676413,2,0,120,1,1
5349,2014,4,8005919814,22,0,380,1,1
5350,2014,4,8005920614,22,0,320,1,1
5351,2014,4,8005932414,24,0,160,1,1
5352,2014,4,8005953114,22,0,120,1,1
5353,2014,4,8005960814,22,0,240,1,1
5354,2014,4,8005975514,22,0,160,1,1
5355,2014,5,8005983814,2,0,320,1,1
5356,2014,4,8005994014,25,0,320,1,1
5357,2014,6,8005999114,25,0,120,1,1
5358,2014,5,8006001414,2,0,240,1,1
5359,2014,4,8006021514,22,0,240,1,1
5360,2014,4,8006023814,22,0,240,1,1
5361,2014,4,8006024414,22,0,240,1,1
5362,2014,4,8006026714,22,0,120,1,1
5363,2014,4,8006028014,22,0,120,1,1
5364,2014,4,8006029614,22,0,160,1,1
5365,2014,4,8006030414,22,0,320,1,1
5366,2014,4,8006032714,22,0,160,1,1
5367,2014,4,8006033314,22,0,320,1,1
5368,2014,4,8006034014,22,0,160,1,1
5369,2014,4,8006035614,22,0,320,1,1
5370,2014,4,8006036214,22,0,240,1,1
5371,2014,5,8006060014,7,0,240,1,1
5372,2014,4,8006065214,22,0,240,1,1
5373,2014,4,8006067514,22,0,120,1,1
5374,2014,4,8006069814,22,0,240,1,1
5375,2014,4,8006071214,22,0,240,1,1
5376,2014,4,8006073514,22,0,240,1,1
5377,2014,4,8006075814,22,0,360,1,1
5378,2014,4,8006080114,23,0,240,1,1
5379,2014,4,8006081814,23,0,120,1,1
5380,2014,4,8006083014,23,0,160,1,1
5381,2014,4,8006084714,23,0,120,1,1
5382,2014,4,8006085314,23,0,240,1,1
5383,2014,4,8006087614,23,0,120,1,1
5384,2014,4,8006091314,23,0,240,1,1
5385,2014,4,8006092014,23,0,240,1,1
5386,2014,4,8006094214,23,0,120,1,1
5387,2014,4,8006096514,23,0,240,1,1
5388,2014,4,8006100214,23,0,360,1,1
5389,2014,4,8006104814,23,0,120,1,1
5390,2014,4,8006105414,23,0,240,1,1
5391,2014,4,8006107714,23,0,120,1,1
5392,2014,4,8006108314,23,0,120,1,1
5393,2014,4,8006098814,23,0,120,1,1
5394,2014,5,8006132114,5,0,120,1,1
5395,2014,4,8006269714,30,0,240,1,1
5396,2014,4,8006279214,23,0,120,1,1
5397,2014,4,8006281714,23,0,240,1,1
5398,2014,4,8006282314,23,0,360,1,1
5399,2014,4,8006283014,23,0,120,1,1
5400,2014,4,8006284614,23,0,240,1,1
5401,2014,4,8006288114,23,0,160,1,1
5402,2014,4,8006290614,23,0,320,1,1
5403,2014,4,8006315914,30,0,240,1,1
5404,2014,4,8006326014,29,0,160,1,1
5405,2014,5,8006329014,2,0,480,1,1
5406,2014,4,8006334314,29,0,320,1,1
5407,2014,5,8006341014,2,0,480,1,1
5408,2014,4,8006353814,29,0,160,1,1
5409,2014,4,8006354414,29,0,160,1,1
5410,2014,4,8006365614,30,0,120,1,1
5411,2014,4,8006403514,30,0,240,1,1
5412,2014,4,8006421314,30,0,480,1,1
5413,2014,4,8006422014,30,0,160,1,1
5414,2014,4,8006456114,30,0,160,1,1
5415,2014,5,8006467314,2,0,240,1,1
5416,2014,5,8006469614,8,0,120,1,1
5417,2014,5,8006477914,3,0,240,1,1
5418,2014,5,8006482214,2,0,320,1,1
5419,2014,5,8006488014,6,0,120,1,1
5420,2014,4,8006574414,28,0,240,1,1
5421,2014,4,8006577314,28,0,240,1,1
5422,2014,4,8006578014,29,0,120,1,1
5423,2014,4,8006580414,29,0,360,1,1
5424,2014,4,8006583314,29,0,360,1,1
5425,2014,4,8006585614,29,0,120,1,1
5426,2014,4,8006586214,29,0,520,1,1
5427,2014,4,8006595114,29,0,240,1,1
5428,2014,4,8006597414,29,0,120,1,1
5429,2014,4,8006593914,29,0,360,1,1
5430,2014,4,8006598014,29,0,120,1,1
5431,2014,4,8006600514,29,0,120,1,1
5432,0,0,8006601114,0,0,0,0,0
5433,2014,4,8006603414,29,0,120,1,1
5434,2014,4,8006604014,29,0,120,1,1
5435,2014,4,8006605714,29,0,240,1,1
5436,2014,4,8006608614,29,0,240,1,1
5437,2014,4,8006611714,29,0,240,1,1
5438,2014,4,8006613014,29,0,240,1,1
5439,2014,4,8006616914,29,0,80,1,1
5440,2014,4,8006620614,29,0,240,1,1
5441,2014,4,8006623514,29,0,120,1,1
5442,2014,4,8006627014,29,0,240,1,1
5443,2014,4,8006628714,29,0,120,1,1
5444,2014,4,8006629314,29,0,120,1,1
5445,2014,4,8006631814,29,0,160,1,1
5446,2014,4,8006632414,29,0,240,1,1
5447,2014,5,8006666614,7,0,120,1,1
5448,2014,4,8006557214,30,0,160,1,1
5449,2014,5,8006692714,2,0,160,1,1
5450,2014,5,8006712814,8,0,120,1,1
5451,2013,5,8004482713,9,0,240,1,1
5452,2013,7,8005059013,18,0,240,1,1
5453,2013,6,8006718813,13,0,120,1,1
5454,2014,5,8006801014,3,0,160,1,1
5455,2014,5,8006806214,6,0,160,1,1
5456,2014,5,8006821114,3,0,360,1,1
5457,2014,5,8006827014,3,0,160,1,1
5458,2014,5,8006829214,3,0,160,1,1
5459,2014,5,8006836914,3,0,160,1,1
5460,0,0,8006833014,0,0,0,0,0
5461,2014,5,8006867114,3,0,320,1,1
5462,0,0,8005150813,0,0,0,0,0
5463,2013,5,8005808313,21,0,720,6,1
5464,0,0,8006121113,0,0,0,0,0
5465,2013,5,8006259313,27,0,240,1,1
5466,2013,6,8006834813,13,0,120,1,1
5467,2013,6,8007106613,14,0,120,1,1
5468,2013,7,8007180113,20,0,120,1,1
5469,2013,6,8006209613,17,0,120,1,1
5470,2013,7,8008733413,23,0,120,1,1
5471,0,0,8008779413,0,0,0,0,0
5472,2014,5,8006888914,5,0,160,1,1
5473,2014,5,8006909614,5,0,120,1,1
5474,2014,5,8006913314,13,0,120,1,1
5475,0,0,8006927414,0,0,0,0,0
5476,2014,5,8006929714,7,0,240,1,1
5477,2014,5,8006933414,7,0,160,1,1
5478,2014,5,8006960114,7,0,120,1,1
5479,2014,5,8006962414,7,0,160,1,1
5480,2014,5,8006986014,9,0,160,1,1
5481,2014,5,8007002414,6,0,120,1,1
5482,2013,7,8008781913,15,0,120,1,1
5483,2013,6,8007824613,27,0,120,1,1
5484,2014,5,8007051514,9,0,160,1,1
5485,2014,5,8007063314,8,0,320,1,1
5486,2014,5,8007130214,8,0,160,1,1
5487,2014,5,8007131914,8,0,360,1,1
5488,2014,5,8007141414,8,0,160,1,1
5489,2013,7,8007852013,1,0,240,1,1
5490,2014,5,8007205214,13,0,120,1,1
5491,2014,5,8007226014,9,0,320,1,1
5492,2014,5,8007231314,9,0,160,1,1
5493,2014,5,8007257214,13,0,120,1,1
5494,0,0,8007281014,0,0,0,0,0
5495,2014,5,8007353114,14,0,240,1,1
5496,2015,3,8006945015,10,0,320,1,1
5497,2014,5,8007402214,19,0,480,1,1
5498,2014,5,8007405114,14,0,320,1,1
5499,2014,5,8007410514,14,0,240,1,1
5500,0,0,8007439314,0,0,0,0,0
5501,2014,5,8007448214,15,0,360,1,1
5502,2014,5,8007461914,15,0,320,1,1
5503,2014,5,8007473714,19,0,480,1,1
5504,2014,5,8007474314,14,0,240,1,1
5505,2014,5,8007517414,21,0,160,1,1
5506,2014,5,8007523414,16,0,120,1,1
5507,2014,5,8007540614,21,0,320,1,1
5508,2014,5,8007574814,19,0,360,3,1
5509,2014,5,8007584314,20,0,240,1,1
5510,2014,5,8007594914,19,0,160,1,1
5511,0,0,8007600914,0,0,0,0,0
5512,0,0,8007617914,0,0,0,0,0
5513,2014,4,8005747214,12,0,120,1,1
5514,2014,5,8007753014,21,0,120,1,1
5515,2015,3,8007689815,24,0,160,1,1
5516,2014,5,8007770114,21,0,160,1,1
5517,2014,5,8007775314,21,0,160,1,1
5518,2014,5,8007785914,22,0,240,2,1
5519,0,0,8007825014,0,0,0,0,0
5520,2014,5,8007848014,22,0,120,1,1
5521,2014,5,8007865214,26,0,160,1,1
5522,2014,5,8007774714,21,0,320,1,1
5523,2014,5,8008037614,28,0,320,1,1
5524,2014,6,8008108014,9,0,160,1,1
5525,2014,6,8008201014,26,0,240,1,1
5526,2014,7,8008476014,3,0,0,1,1
5527,2014,6,8008510314,9,0,160,1,1
5528,2015,7,8021182415,13,0,320,1,1
5529,2014,6,8008637314,10,0,320,1,1
5530,2014,6,8008772814,12,0,120,1,1
5531,2014,7,8008864014,3,0,120,1,1
5532,0,0,8008979114,0,0,0,0,0
5533,2014,6,8008987414,13,0,160,1,1
5534,2014,6,8009099514,18,0,320,1,1
5535,2014,6,8009118014,17,0,160,1,1
5536,2014,6,8009293614,30,0,160,1,1
5537,2014,6,8009306014,26,0,120,1,1
5538,2014,6,8009307714,25,0,320,1,1
5539,2014,6,8009323214,30,0,160,1,1
5540,2014,6,8009380614,27,1,160,1,1
5541,0,0,8009394714,0,0,0,0,0
5542,2014,6,8009397614,27,1,480,1,1
5543,2014,6,8009416014,30,0,160,1,1
5544,2014,6,8009513614,30,0,160,1,1
5545,2015,2,8003114015,5,0,160,1,1
5546,2014,7,8009565614,1,0,120,1,1
5547,2014,6,8009549014,27,0,160,1,1
5548,2014,6,8009633114,30,0,160,1,1
5549,2014,6,8009556714,28,0,320,1,1
5550,2014,6,8009577414,30,0,160,1,1
5551,2015,2,8003128115,5,0,160,1,1
5552,2014,6,8009677914,28,0,320,1,1
5553,2015,6,8009678514,15,0,160,1,1
5554,2014,6,8009679114,28,0,160,1,1
5555,2014,6,8009686814,30,0,160,1,1
5556,2014,6,8009701714,28,0,160,1,1
5557,2014,6,8009707514,30,0,160,1,1
5558,0,0,8009714114,0,0,0,0,0
5559,2014,6,8009721814,28,0,160,1,1
5560,2014,6,8009771514,28,0,160,1,1
5561,2014,6,8009780414,28,0,160,1,1
5562,2014,7,8009829314,2,0,160,1,1
5563,2014,6,8009874914,30,0,120,1,1
5564,2014,6,8009888014,28,0,160,1,1
5565,2014,7,8009920014,1,0,160,1,1
5566,2014,6,8009969014,30,0,160,1,1
5567,2014,7,8009974314,1,0,160,1,1
5568,2014,7,8009975014,4,0,160,1,1
5569,0,0,8009984914,0,0,0,0,0
5570,2014,7,8010090814,2,0,160,1,1
5571,2014,6,8009842014,28,0,160,1,1
5572,2014,6,8009813014,28,0,160,1,1
5573,2014,6,8009985514,30,0,160,1,1
5574,2014,7,8010464514,7,0,160,1,1
5575,2014,7,8010011014,1,0,160,1,1
5576,2014,7,8010699214,8,0,320,1,1
5577,2014,7,8010677914,9,0,160,1,1
5578,2014,7,8010693414,9,0,320,1,1
5579,2014,7,8010695714,9,0,320,1,1
5580,2014,7,8010719314,13,0,160,1,1
5581,2014,9,8010773814,1,0,240,1,1
5582,2014,7,8010815214,13,0,120,1,1
5583,2014,7,8010832414,13,0,120,1,1
5584,2014,6,8010849414,27,0,360,1,1
5585,2014,7,8010941814,15,0,160,1,1
5586,2014,7,8010965414,13,0,160,1,1
5587,2014,8,8011003114,14,0,120,1,1
5588,2014,7,8011007714,13,0,160,1,1
5589,2014,8,8011009014,21,0,240,1,1
